station,glatos_array,consecutive_deploy_no,deploy_lat,deploy_long,deploy_date_time,recover_date_time,ins_model_no,glatos_ins_frequency,receiver_sn,code_map,code_map_comment,glatos_seasonal,glatos_project
CSW-006,CSW,3,45.212,-87.445,2019-08-01 14:38:00,2020-08-25 12:30:00,VR2W,69,122459,MAP-113,,No,GBLWF
CSW-005,CSW,3,45.215,-87.455,2019-08-01 14:50:00,2020-08-25 12:13:00,VR2W,69,109405,MAP-113,,No,GBLWF
CSW-004,CSW,3,45.218,-87.464,2019-08-01 15:03:00,2020-08-27 12:37:00,VR2W,69,131362,MAP-113,,No,GBLWF
CSW-003,CSW,3,45.221,-87.475,2019-08-01 15:12:00,2020-08-24 19:55:00,VR2W,69,131377,MAP-113,,No,GBLWF
CNW-003,CNW,3,45.244,-87.447,2019-08-01 15:22:00,2020-08-24 18:48:00,VR2W,69,109942,MAP-113,,No,GBLWF
CSW-002,CSW,3,45.225,-87.485,2019-08-01 15:36:00,2020-08-24 20:09:00,VR2W,69,109123,MAP-113,,No,GBLWF
CSW-001,CSW,3,45.228,-87.495,2019-08-01 15:50:00,2020-08-24 20:21:00,VR2W,69,109957,MAP-113,,No,GBLWF
PAB-007,PAB,3,45.764,-86.273,2019-08-02 13:18:00,2020-10-19 16:55:00,VR2W,69,134200,MAP-114,,No,GBLWF
PAB-006,PAB,3,45.769,-86.284,2019-08-02 13:46:00,2020-10-19 17:13:00,VR2W,69,134204,MAP-114,,No,GBLWF
PAB-005,PAB,3,45.775,-86.294,2019-08-02 14:00:00,2020-10-19 17:33:00,VR2W,69,134209,MAP-114,,No,GBLWF
PAB-004,PAB,3,45.78,-86.304,2019-08-02 14:11:00,2020-10-19 18:02:00,VR2W,69,134211,MAP-114,,No,GBLWF
PAB-003,PAB,3,45.786,-86.315,2019-08-02 14:22:00,2020-10-19 18:18:00,VR2W,69,134202,MAP-114,,No,GBLWF
PAB-002,PAB,3,45.791,-86.325,2019-08-02 14:45:00,2020-10-19 18:29:00,VR2W,69,134214,MAP-114,,No,GBLWF
PAB-001,PAB,3,45.797,-86.335,2019-08-02 14:56:00,2020-10-19 18:40:00,VR2W,69,134213,MAP-114,,No,GBLWF
CDR-002,CDR,3,45.414,-87.351,2019-08-21 16:56:00,2020-08-19 21:50:00,VR2W,69,109934,MAP-114,,No,GBLWF
SBC-001,SBC,3,44.807,-87.333,2019-09-05 17:01:00,2020-10-23 17:10:00,VR2W,69,109999,MAP-114,,No,GBLWF
SBC-002,SBC,3,44.796,-87.316,2019-09-05 17:39:00,2020-10-23 16:21:00,VR2W,69,109922,MAP-114,,No,GBLWF
STB-004,STB,3,44.872,-87.411,2019-09-20 17:18:00,2020-11-20 15:00:00,VR2W,69,124506,MAP-114,,No,GBLWF
STB-003,STB,3,44.88,-87.395,2019-09-20 20:01:00,2020-11-20 17:27:00,VR2W,69,132330,MAP-114,error 1 initialization occurred between deploy and recover,No,GBLWF
STB-002,STB,3,44.891,-87.402,2019-09-20 20:59:00,2020-11-20 16:25:00,VR2W,69,124504,MAP-114,,No,GBLWF
STB-001,STB,3,44.887,-87.409,2019-09-20 23:59:00,2020-11-20 15:45:00,VR2W,69,109896,MAP-114,,No,GBLWF
HIC-002,HIC,1,44.844,-87.649,2020-04-10 13:00:00,2020-07-01 12:45:00,VR2W,69,136018,MAP-114,,No,GBLWF
HIC-001,HIC,1,44.846,-87.62,2020-04-10 13:00:00,2020-07-01 12:45:00,VR2W,69,136017,MAP-114,,No,GBLWF
HEN-002,HEN,1,45.223,-87.223,2020-04-15 19:30:00,2020-07-22 14:00:00,VR2W,69,136019,MAP-114,,No,GBLWF
HEN-001,HEN,1,45.283,-87.08,2020-04-15 19:30:00,2020-07-22 14:00:00,VR2W,69,135439,MAP-114,,No,GBLWF
FXR-003,FXR,3,44.534,-88.009,2020-08-14 21:41:00,2021-07-21 14:40:00,VR2W,69,129101,MAP-114,,No,GBLWF
FXR-004,FXR,3,44.462,-88.059,2020-08-14 22:46:00,2021-07-21 16:16:00,VR2W,69,129082,MAP-114,,No,GBLWF
FXR-001,FXR,4,44.461,-88.057,2020-08-14 23:20:00,2021-07-21 15:55:00,VR2W,69,132343,MAP-114,,No,GBLWF
WFR-001,WFR,4,45.925,-86.946,2020-08-19 14:45:00,2021-07-13 15:30:00,VR2W,69,109998,MAP-114,,No,GBLWF
WFR-002,WFR,4,45.921,-86.948,2020-08-19 15:07:00,2021-07-13 15:58:00,VR2W,69,106326,MAP-114,,No,GBLWF
RPR-001,RPR,4,45.922,-86.96,2020-08-19 17:45:00,2021-07-13 16:37:00,VR2W,69,109950,MAP-114,,No,GBLWF
ESR-001,ESR,4,45.783,-87.069,2020-08-19 19:25:00,2021-07-13 18:02:00,VR2W,69,109892,MAP-114,error 1 initialization occurred between deploy and recover,No,GBLWF
ESR-002,ESR,4,45.779,-87.064,2020-08-19 19:50:00,2021-07-13 18:26:00,VR2W,69,124570,MAP-114,error 1 initialization occurred between deploy and recover,No,GBLWF
FDR-001,FDR,4,45.68,-87.143,2020-08-19 21:16:00,2021-09-03 14:21:00,VR2W,69,109923,MAP-114,,No,GBLWF
CDR-002,CDR,4,45.415,-87.351,2020-08-19 21:56:00,2021-07-13 19:43:00,VR2W,69,109934,MAP-114,,No,GBLWF
CDR-001,CDR,4,45.421,-87.35,2020-08-19 22:16:00,2021-07-13 19:27:00,VR2W,69,122268,MAP-114,,No,GBLWF
CNW-001,CNW,4,45.253,-87.467,2020-08-24 18:27:00,2021-06-08 18:09:00,VR2W,69,129102,MAP-114,,No,GBLWF
CNW-002,CNW,4,45.25,-87.457,2020-08-24 18:38:00,2021-06-08 20:33:00,VR2W,69,109436,MAP-114,,No,GBLWF
CNW-003,CNW,4,45.244,-87.447,2020-08-24 19:21:00,2021-06-08 20:25:00,VR2W,69,134207,MAP-114,,No,GBLWF
CSW-003,CSW,4,45.221,-87.475,2020-08-24 19:58:00,2021-06-07 18:23:00,VR2W,69,110004,MAP-114,,No,GBLWF
CSW-002,CSW,4,45.225,-87.485,2020-08-24 20:13:00,2021-06-07 18:12:00,VR2W,69,134201,MAP-114,,No,GBLWF
CSW-001,CSW,4,45.228,-87.495,2020-08-24 20:24:00,2021-06-07 18:00:00,VR2W,69,131371,MAP-114,,No,GBLWF
CSW-005,CSW,4,45.215,-87.455,2020-08-25 12:19:00,2021-06-07 18:50:00,VR2W,69,109447,MAP-113,,No,GBLWF
CSW-006,CSW,4,45.212,-87.445,2020-08-25 12:34:00,2021-06-07 19:01:00,VR2W,69,120594,MAP-113,,No,GBLWF
CSW-007,CSW,4,45.208,-87.434,2020-08-25 12:57:00,2021-06-07 19:14:00,VR2W,69,112960,MAP-113,,No,GBLWF
CSW-008,CSW,4,45.204,-87.424,2020-08-25 13:10:00,2021-06-07 19:33:00,VR2W,69,131346,MAP-113,,No,GBLWF
CSW-009,CSW,4,45.201,-87.414,2020-08-25 13:20:00,2021-06-07 19:50:00,VR2W,69,109507,MAP-114,,No,GBLWF
CSW-010,CSW,4,45.198,-87.404,2020-08-25 13:45:00,2021-06-07 20:25:00,VR2W,69,109429,MAP-113,,No,GBLWF
CSW-011,CSW,4,45.194,-87.394,2020-08-25 13:55:00,2021-06-07 20:35:00,VR2W,69,110008,MAP-113,,No,GBLWF
CSE-008,CSE,4,45.165,-87.322,2020-08-25 14:42:00,2021-06-08 13:10:00,VR2W,69,109490,MAP-113,,No,GBLWF
CSE-007,CSE,4,45.161,-87.313,2020-08-25 14:58:00,2021-06-08 13:22:00,VR2W,69,131396,MAP-113,,No,GBLWF
CSE-006,CSE,4,45.157,-87.303,2020-08-25 15:08:00,2021-06-07 21:24:00,VR2W,69,131405,MAP-113,,No,GBLWF
CSE-005,CSE,4,45.152,-87.293,2020-08-25 15:20:00,2021-06-07 21:13:00,VR2W,69,131365,MAP-114,,No,GBLWF
CSE-004,CSE,4,45.148,-87.284,2020-08-25 15:29:00,2021-06-08 13:44:00,VR2W,69,131409,MAP-114,,No,GBLWF
CSE-003,CSE,4,45.143,-87.274,2020-08-25 15:46:00,2021-06-08 13:55:00,VR2W,69,109887,MAP-114,,No,GBLWF
CSE-002,CSE,4,45.139,-87.264,2020-08-25 15:58:00,2021-06-08 14:03:00,VR2W,69,112961,MAP-114,,No,GBLWF
CSE-001,CSE,4,45.135,-87.255,2020-08-25 16:09:00,2021-06-08 14:15:00,VR2W,69,131350,MAP-114,,No,GBLWF
CNE-001,CNE,4,45.178,-87.235,2020-08-25 16:25:00,2021-06-08 14:28:00,VR2W,69,131380,MAP-114,,No,GBLWF
CNE-002,CNE,4,45.181,-87.246,2020-08-25 16:34:00,2021-06-08 14:41:00,VR2W,69,131353,MAP-114,,No,GBLWF
CNE-003,CNE,4,45.185,-87.257,2020-08-25 17:08:00,2021-06-08 14:49:00,VR2W,69,109445,MAP-114,,No,GBLWF
CNE-004,CNE,4,45.187,-87.267,2020-08-25 17:39:00,2021-06-08 14:59:00,VR2W,69,109485,MAP-114,,No,GBLWF
CNE-005,CNE,4,45.19,-87.278,2020-08-25 17:52:00,2021-06-08 15:59:00,VR2W,69,131359,MAP-113,,No,GBLWF
CNE-006,CNE,4,45.192,-87.287,2020-08-25 18:47:00,2021-06-08 16:06:00,VR2W,69,131401,MAP-114,,No,GBLWF
CNE-007,CNE,4,45.196,-87.3,2020-08-25 19:12:00,2021-06-08 16:17:00,VR2W,69,131389,MAP-114,,No,GBLWF
CNE-008,CNE,4,45.199,-87.311,2020-08-25 19:39:00,2021-06-08 16:28:00,VR2W,69,129103,MAP-114,,No,GBLWF
CNE-009,CNE,4,45.202,-87.321,2020-08-25 19:55:00,2021-06-08 16:34:00,VR2W,69,109427,MAP-114,,No,GBLWF
CSW-012,CSW,4,45.191,-87.385,2020-08-25 20:30:00,2021-06-07 20:46:00,VR2W,69,131381,MAP-114,,No,GBLWF
CSW-004,CSW,4,45.218,-87.465,2020-08-27 12:42:00,2021-06-07 18:40:00,VR2W,69,109486,MAP-113,,No,GBLWF
CNW-004,CNW,4,45.242,-87.436,2020-08-27 13:16:00,2021-06-08 20:10:00,VR2W,69,134210,MAP-114,,No,GBLWF
CNW-005,CNW,4,45.239,-87.426,2020-08-27 13:50:00,2021-06-11 13:05:00,VR2W,69,113222,MAP-114,,No,GBLWF
FDR-002,FDR,4,45.677,-87.142,2020-08-27 14:23:00,2021-09-03 14:36:00,VR2W,69,113224,MAP-114,,No,GBLWF
CNW-006,CNW,4,45.235,-87.416,2020-08-27 14:33:00,2021-06-11 13:17:00,VR2W,69,134203,MAP-114,,No,GBLWF
CNW-007,CNW,4,45.232,-87.405,2020-08-27 14:45:00,2021-06-08 19:41:00,VR2W,69,119395,MAP-113,,No,GBLWF
CNW-008,CNW,4,45.228,-87.395,2020-08-27 15:14:00,2021-06-11 13:31:00,VR2W,69,109426,MAP-113,,No,GBLWF
CNW-009,CNW,4,45.224,-87.385,2020-08-27 15:30:00,2021-06-08 17:47:00,VR2W,69,109414,MAP-113,,No,GBLWF
CNW-010,CNW,4,45.221,-87.374,2020-08-27 16:02:00,2021-06-08 17:34:00,VR2W,69,134206,MAP-114,,No,GBLWF
CNW-011,CNW,4,45.216,-87.365,2020-08-27 16:35:00,2021-06-08 17:22:00,VR2W,69,109459,MAP-113,,No,GBLWF
CNW-012,CNW,4,45.213,-87.354,2020-08-27 17:01:00,2021-06-08 17:10:00,VR2W,69,112963,MAP-113,,No,GBLWF
GDS-002,GDS,4,45.836,-87.01,2020-08-27 19:40:00,2021-05-04 15:59:00,VR2W,69,109963,MAP-113,,No,GBLWF
GDS-001,GDS,4,45.841,-86.999,2020-08-27 19:52:00,2021-05-04 16:08:00,VR2W,69,122447,MAP-113,,No,GBLWF
LBO-003,LBO,4,45.708,-87.014,2020-08-28 12:27:00,2021-05-04 13:25:00,VR2W,69,131390,MAP-113,,No,GBLWF
LBO-001,LBO,4,45.707,-86.99,2020-08-28 13:11:00,2021-05-04 13:43:00,VR2W,69,109479,MAP-114,,No,GBLWF
LBI-001,LBI,4,45.742,-86.985,2020-08-28 13:24:00,2021-05-04 14:10:00,VR2W,69,109471,MAP-114,,No,GBLWF
LBI-002,LBI,4,45.742,-86.997,2020-08-28 13:34:00,2021-05-04 14:20:00,VR2W,69,112972,MAP-114,,No,GBLWF
LBI-003,LBI,4,45.743,-87.009,2020-08-28 13:44:00,2021-05-04 14:27:00,VR2W,69,131352,MAP-114,,No,GBLWF
LBI-004,LBI,4,45.742,-87.02,2020-08-28 13:55:00,2021-05-04 15:26:00,VR2W,69,122459,MAP-114,,No,GBLWF
LBI-005,LBI,4,45.743,-87.032,2020-08-28 14:07:00,2021-05-04 15:15:00,VR2W,69,109416,MAP-114,,No,GBLWF
BBI-013,BBI,4,45.747,-86.82,2020-09-13 13:46:00,2021-05-06 15:15:00,VR2W,69,106324,MAP-113,,No,GBLWF
BBI-012,BBI,4,45.745,-86.809,2020-09-13 14:01:00,2021-05-06 15:06:00,VR2W,69,131361,MAP-113,,No,GBLWF
BBI-011,BBI,4,45.743,-86.797,2020-09-13 14:13:00,2021-05-06 14:55:00,VR2W,69,131377,MAP-114,,No,GBLWF
BBI-010,BBI,4,45.74,-86.786,2020-09-13 14:27:00,2021-05-06 14:41:00,VR2W,69,124573,MAP-114,,No,GBLWF
BBO-011,BBO,4,45.716,-86.825,2020-09-13 15:11:00,2021-05-06 15:29:00,VR2W,69,109505,MAP-113,,No,GBLWF
BBO-010,BBO,4,45.713,-86.814,2020-09-13 15:25:00,2021-05-06 15:37:00,VR2W,69,125641,MAP-114,,No,GBLWF
BBO-009,BBO,4,45.71,-86.804,2020-09-13 15:39:00,2021-05-06 15:55:00,VR2W,69,109957,MAP-114,,No,GBLWF
BBO-001,BBO,4,45.688,-86.716,2020-09-14 12:41:00,2021-05-06 17:30:00,VR2W,69,109942,MAP-114,,No,GBLWF
BBO-002,BBO,4,45.691,-86.727,2020-09-14 12:57:00,2021-05-06 17:15:00,VR2W,69,109123,MAP-114,,No,GBLWF
BBO-004,BBO,4,45.696,-86.749,2020-09-14 13:35:00,2021-05-06 16:46:00,VR2W,69,125624,MAP-113,,No,GBLWF
BBO-005,BBO,4,45.699,-86.76,2020-09-14 13:52:00,2021-05-06 16:33:00,VR2W,69,109895,MAP-113,,No,GBLWF
BBO-007,BBO,4,45.705,-86.782,2020-09-14 14:33:00,2021-05-06 16:17:00,VR2W,69,109943,MAP-113,,No,GBLWF
BBI-009,BBI,5,45.738,-86.774,2020-09-14 15:12:00,2021-05-06 14:30:00,VR2W,69,109987,MAP-113,,No,GBLWF
BBI-008,BBI,4,45.736,-86.762,2020-09-14 15:24:00,2021-05-06 14:13:00,VR2W,69,109493,MAP-113,,No,GBLWF
BBI-007,BBI,4,45.734,-86.751,2020-09-14 15:55:00,2021-05-06 14:04:00,VR2W,69,109971,MAP-113,,No,GBLWF
BBI-006,BBI,4,45.731,-86.739,2020-09-14 16:05:00,2021-05-06 13:58:00,VR2W,69,109405,MAP-114,,No,GBLWF
BBI-004,BBI,4,45.726,-86.716,2020-09-14 16:46:00,2021-05-06 13:37:00,VR2W,69,109989,MAP-113,,No,GBLWF
BBI-003,BBI,4,45.724,-86.704,2020-09-14 16:58:00,2021-05-06 13:27:00,VR2W,69,109958,MAP-113,,No,GBLWF
BBI-002,BBI,4,45.722,-86.692,2020-09-14 17:16:00,2021-05-06 13:15:00,VR2W,69,113218,MAP-114,,No,GBLWF
BBI-001,BBI,4,45.719,-86.681,2020-09-14 17:37:00,2021-05-06 13:07:00,VR2W,69,119399,MAP-114,,No,GBLWF
BBO-003,BBO,4,45.694,-86.738,2020-09-14 18:10:00,2021-05-06 17:02:00,VR2W,69,122445,MAP-114,,No,GBLWF
BBO-006,BBO,4,45.702,-86.771,2020-09-14 19:05:00,2021-05-06 16:24:00,VR2W,69,122452,MAP-114,,No,GBLWF
BBO-008,BBO,4,45.708,-86.792,2020-09-14 19:21:00,2021-05-06 16:07:00,VR2W,69,131398,MAP-114,,No,GBLWF
BBI-005,BBI,4,45.729,-86.727,2020-09-14 20:21:00,2021-05-06 13:45:00,VR2W,69,109972,MAP-114,,No,GBLWF
LBO-002,LBO,4,45.708,-87.002,2020-09-16 18:18:00,2021-05-04 13:35:00,VR2W,69,109501,MAP-114,,No,GBLWF
LBO-004,LBO,4,45.708,-87.026,2020-09-16 18:33:00,2021-05-04 13:15:00,VR2W,69,131360,MAP-114,,No,GBLWF
LBO-005,LBO,4,45.708,-87.038,2020-09-16 18:48:00,2021-05-04 13:04:00,VR2W,69,131366,MAP-114,,No,GBLWF
LBO-006,LBO,4,45.708,-87.05,2020-09-16 19:09:00,2021-05-04 12:54:00,VR2W,69,109420,MAP-114,,No,GBLWF
SMG-001,SMG,4,45.596,-86.702,2020-09-17 13:04:00,2021-05-13 13:50:00,VR2W,69,109503,MAP-114,,No,GBLWF
SMG-002,SMG,4,45.586,-86.704,2020-09-17 13:26:00,2021-05-13 14:03:00,VR2W,69,109472,MAP-114,,No,GBLWF
SMG-003,SMG,4,45.578,-86.709,2020-09-17 13:39:00,2021-05-13 14:16:00,VR2W,69,109949,MAP-114,,No,GBLWF
SMG-004,SMG,4,45.571,-86.714,2020-09-17 14:02:00,2021-05-13 14:29:00,VR2W,69,109488,MAP-114,,No,GBLWF
SMG-005,SMG,4,45.563,-86.72,2020-09-17 14:17:00,2021-05-13 14:42:00,VR2W,69,113704,MAP-114,,No,GBLWF
SMG-006,SMG,4,45.556,-86.725,2020-09-17 14:31:00,2021-05-13 14:56:00,VR2W,69,109981,MAP-114,,No,GBLWF
SMG-007,SMG,4,45.548,-86.731,2020-09-17 14:45:00,2021-05-13 17:58:00,VR2W,69,131368,MAP-114,,No,GBLWF
SMG-008,SMG,4,45.54,-86.736,2020-09-17 15:01:00,2021-05-08 04:00:00,VR2W,69,109868,MAP-114,,No,GBLWF
SMG-009,SMG,4,45.533,-86.742,2020-09-17 15:17:00,2021-05-13 16:08:00,VR2W,69,134208,MAP-114,,No,GBLWF
SMG-010,SMG,4,45.525,-86.747,2020-09-17 15:29:00,2021-05-13 16:42:00,VR2W,69,131383,MAP-114,,No,GBLWF
SMG-011,SMG,4,45.517,-86.752,2020-09-17 15:46:00,2021-05-13 17:00:00,VR2W,69,131378,MAP-114,,No,GBLWF
SMG-012,SMG,4,45.507,-86.761,2020-09-17 16:02:00,2021-05-13 17:40:00,VR2W,69,122456,MAP-114,,No,GBLWF
RKI-001,RKI,4,45.417,-86.839,2020-09-17 18:07:00,2021-05-18 15:05:00,VR2W,69,109413,MAP-114,,No,GBLWF
RKI-002,RKI,4,45.412,-86.849,2020-09-17 19:51:00,2021-05-18 15:20:00,VR2W,69,131357,MAP-114,,No,GBLWF
RSM-001,RSM,4,45.482,-86.786,2020-09-18 13:24:00,2021-05-18 12:24:00,VR2W,69,113220,MAP-114,,No,GBLWF
RSM-002,RSM,4,45.474,-86.791,2020-09-18 13:46:00,2021-05-18 13:03:00,VR2W,69,109409,MAP-114,,No,GBLWF
RSM-003,RSM,4,45.465,-86.796,2020-09-18 14:03:00,2021-05-18 13:45:00,VR2W,69,109875,MAP-114,,No,GBLWF
RSM-004,RSM,4,45.457,-86.801,2020-09-18 14:19:00,2021-05-18 14:04:00,VR2W,69,119189,MAP-114,,No,GBLWF
RSM-005,RSM,4,45.449,-86.807,2020-09-18 14:35:00,2021-05-18 14:16:00,VR2W,69,119324,MAP-114,,No,GBLWF
RSM-006,RSM,4,45.441,-86.811,2020-09-18 15:09:00,2021-05-18 14:28:00,VR2W,69,119331,MAP-114,,No,GBLWF
RSM-007,RSM,4,45.433,-86.817,2020-09-18 15:45:00,2021-05-18 14:44:00,VR2W,69,109431,MAP-114,,No,GBLWF
LSI-001,LSI,4,45.627,-86.686,2020-09-18 16:23:00,2021-05-06 19:00:00,VR2W,69,131370,MAP-114,,No,GBLWF
LSI-002,LSI,4,45.622,-86.69,2020-09-18 16:32:00,2021-05-06 18:53:00,VR2W,69,131372,MAP-114,,No,GBLWF
PAB-007,PAB,4,45.764,-86.273,2020-10-19 17:05:00,2021-06-15 14:16:00,VR2W,69,122466,MAP-114,,No,GBLWF
PAB-006,PAB,4,45.77,-86.284,2020-10-19 17:20:00,2021-06-15 14:33:00,VR2W,69,109467,MAP-114,,No,GBLWF
PAB-005,PAB,4,45.775,-86.294,2020-10-19 17:41:00,2021-06-15 14:45:00,VR2W,69,109902,MAP-114,,No,GBLWF
PAB-004,PAB,4,45.78,-86.304,2020-10-19 18:11:00,2021-06-15 15:17:00,VR2W,69,131403,MAP-114,,No,GBLWF
PAB-003,PAB,4,45.786,-86.315,2020-10-19 18:22:00,2021-06-15 15:25:00,VR2W,69,109980,MAP-114,,No,GBLWF
PAB-002,PAB,4,45.791,-86.325,2020-10-19 18:33:00,2021-05-12 16:56:00,VR2W,69,131367,MAP-114,,No,GBLWF
PAB-001,PAB,4,45.797,-86.335,2020-10-19 18:43:00,2021-06-15 15:40:00,VR2W,69,131382,MAP-114,,No,GBLWF
DPN-002,DPN,4,45.32,-86.932,2020-10-20 13:29:00,2021-06-09 14:57:00,VR2W,69,109502,MAP-114,,No,GBLWF
DPS-003,DPS,4,45.3,-86.958,2020-10-20 14:28:00,2021-06-09 18:45:00,VR2W,69,122454,MAP-114,,No,GBLWF
DPS-002,DPS,4,45.295,-86.964,2020-10-20 14:46:00,2021-06-09 13:49:00,VR2W,69,113799,MAP-114,,No,GBLWF
DPS-001,DPS,4,45.291,-86.97,2020-10-20 15:14:00,2021-06-09 13:34:00,VR2W,69,109924,MAP-114,,No,GBLWF
DPN-001,DPN,4,45.315,-86.941,2020-10-20 15:39:00,2021-06-09 14:45:00,VR2W,69,129100,MAP-114,,No,GBLWF
SBC-002,SBC,4,44.796,-87.316,2020-10-23 16:40:00,2021-08-12 14:55:00,VR2W,69,109922,MAP-114,,No,GBLWF
SBC-001,SBC,4,44.807,-87.333,2020-10-23 17:38:00,2021-08-12 15:33:00,VR2W,69,109999,MAP-114,,No,GBLWF
STB-004,STB,4,44.873,-87.411,2020-11-20 15:16:00,2021-08-19 17:08:00,VR2W,69,124506,MAP-114,,No,GBLWF
STB-001,STB,4,44.887,-87.41,2020-11-20 16:13:00,2021-08-19 16:30:00,VR2W,69,109896,MAP-114,,No,GBLWF
STB-002,STB,4,44.891,-87.402,2020-11-20 16:57:00,2021-08-19 15:42:00,VR2W,69,124504,MAP-114,,No,GBLWF
STB-003,STB,4,44.88,-87.395,2020-11-20 18:07:00,2021-08-19 14:54:00,VR2W,69,132330,MAP-114,,No,GBLWF
HEN-002,HEN,2,44.881,-87.506,2021-04-28 17:00:00,2021-08-12 13:00:00,VR2W,69,136019,MAP-114,,Yes,GBLWF
HIC-002,HIC,2,44.845,-87.649,2021-04-28 21:20:00,2021-07-15 21:00:00,VR2W,69,136017,MAP-114,,Yes,GBLWF
HIC-001,HIC,2,44.846,-87.621,2021-04-28 21:20:00,2021-07-15 21:00:00,VR2W,69,136018,MAP-114,,Yes,GBLWF
OCO-001,OCO,1,44.884,-87.864,2010-09-22 14:10:00,2011-08-04 14:30:00,VR2W,69,101202,,,No,GBSTG
OCO-002,OCO,1,44.862,-87.968,2010-09-22 15:10:00,2011-08-04 15:30:00,VR2W,69,114407,,,No,GBSTG
PES-002,PES,1,45.047,-87.745,2010-09-22 15:30:00,2011-07-26 16:30:00,VR2W,69,103686,,,No,GBSTG
PES-001,PES,1,44.988,-87.665,2010-09-22 15:40:00,2011-07-26 16:00:00,VR2W,69,103685,,,No,GBSTG
MEN-002,MEN,1,45.097,-87.604,2010-09-22 16:20:00,2015-01-09 17:00:00,VR2W,69,103687,,,No,GBSTG
MEN-001,MEN,2,45.103,-87.626,2011-06-23 15:31:00,2011-11-28 16:30:00,VR2W,69,114405,,,No,GBSTG
PES-001,PES,2,44.988,-87.665,2011-07-26 16:01:00,2011-10-12 16:00:00,VR2W,69,103685,,,No,GBSTG
PES-002,PES,2,45.047,-87.745,2011-07-26 16:31:00,2011-10-12 16:30:00,VR2W,69,103686,,,No,GBSTG
OCO-001,OCO,2,44.884,-87.864,2011-08-04 14:31:00,2012-06-20 14:30:00,VR2W,69,101202,,,No,GBSTG
OCO-002,OCO,2,44.862,-87.968,2011-08-04 15:31:00,2012-06-20 15:30:00,VR2W,69,114407,,,No,GBSTG
CED-001,CED,1,45.414,-87.35,2011-10-12 15:40:00,2012-06-20 16:30:00,VR2W,69,114406,,,No,GBSTG
PES-001,PES,3,44.988,-87.665,2011-10-12 16:01:00,2012-06-21 16:00:00,VR2W,69,103685,,,No,GBSTG
PES-002,PES,3,45.047,-87.745,2011-10-12 16:31:00,2012-06-21 16:30:00,VR2W,69,103686,,,No,GBSTG
MEN-001,MEN,3,45.103,-87.626,2011-11-28 16:31:00,2012-06-21 15:30:00,VR2W,69,114405,,,No,GBSTG
OCO-001,OCO,3,44.884,-87.864,2012-06-20 14:31:00,2012-10-22 14:30:00,VR2W,69,101202,,,No,GBSTG
MEN-003,MEN,1,45.097,-87.605,2012-06-20 15:20:00,2012-10-22 15:30:00,VR2W,69,114493,,,No,GBSTG
OCO-002,OCO,3,44.862,-87.968,2012-06-20 15:31:00,2012-10-22 15:30:00,VR2W,69,114407,,,No,GBSTG
MEN-001,MEN,4,45.103,-87.626,2012-06-21 15:31:00,2012-10-22 15:30:00,VR2W,69,114405,,,No,GBSTG
PES-001,PES,4,44.988,-87.665,2012-06-21 16:01:00,2012-10-23 16:00:00,VR2W,69,103685,,,No,GBSTG
PES-002,PES,4,45.047,-87.745,2012-06-21 16:31:00,2012-10-23 16:30:00,VR2W,69,103686,,,No,GBSTG
OCO-001,OCO,4,44.884,-87.864,2012-10-22 14:31:00,2013-06-17 14:30:00,VR2W,69,101202,,,No,GBSTG
OCO-002,OCO,4,44.862,-87.968,2012-10-22 15:31:00,2013-06-17 15:30:00,VR2W,69,114407,,,No,GBSTG
MEN-001,MEN,5,45.103,-87.626,2012-10-22 15:31:00,2013-06-13 15:30:00,VR2W,69,114405,,,No,GBSTG
MEN-003,MEN,2,45.097,-87.605,2012-10-22 15:31:00,2013-06-13 15:30:00,VR2W,69,114493,,,No,GBSTG
PES-001,PES,5,44.988,-87.665,2012-10-23 16:01:00,2013-06-13 16:00:00,VR2W,69,103685,,,No,GBSTG
PES-002,PES,5,45.047,-87.745,2012-10-23 16:31:00,2013-06-13 16:30:00,VR2W,69,103686,,,No,GBSTG
FOX-002,FOX,1,44.533,-88.007,2012-10-30 15:10:00,2013-06-17 15:30:00,VR2W,69,115532,,,No,GBSTG
FOX-001,FOX,1,44.498,-88.023,2012-10-30 16:10:00,2013-06-17 16:30:00,VR2W,69,101203,,,No,GBSTG
PES-003,PES,1,44.994,-87.684,2013-04-30 17:20:00,2013-06-13 17:30:00,VR2W,69,108359,,,No,GBSTG
PES-004,PES,1,45.054,-87.747,2013-05-02 18:20:00,2013-06-27 18:30:00,VR2W,69,114406,,,No,GBSTG
MEN-001,MEN,6,45.103,-87.626,2013-06-13 15:31:00,2013-10-30 15:30:00,VR2W,69,114405,,,No,GBSTG
MEN-003,MEN,3,45.097,-87.605,2013-06-13 15:31:00,2013-10-30 15:30:00,VR2W,69,114493,,,No,GBSTG
PES-001,PES,6,44.988,-87.665,2013-06-13 16:01:00,2013-10-30 16:00:00,VR2W,69,103685,,,No,GBSTG
PES-002,PES,6,45.047,-87.745,2013-06-13 16:31:00,2013-10-30 16:30:00,VR2W,69,103686,,,No,GBSTG
PES-003,PES,2,44.994,-87.684,2013-06-13 17:31:00,2013-10-29 17:30:00,VR2W,69,108359,,,No,GBSTG
OCO-001,OCO,5,44.884,-87.864,2013-06-17 14:31:00,2013-10-29 14:30:00,VR2W,69,101202,,,No,GBSTG
